source_id,subject,relative_path,extension,bytes,sha256,exact_duplicate_count,canonical_relative_path,classification,classification_reason
SRC-0086,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 133510.png,.png,51021,11a240ea92976754a18e533829d4cad8a91c70718edaaa58f7463975976abe1c,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 133510.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0087,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 135049.png,.png,52581,72f838223119f4fd057c8e0d114baa133e484747cd185f964fa07df88ec84dad,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 135049.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0088,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 135152.png,.png,31580,7d3cad26abf73025f9960db109c1046431e936877c576bbcca9eb809d3f95d1a,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 135152.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0089,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 135358.png,.png,18870,574f203e661d0b84802c7b97066c0a92f79d749d71c2e9633d9d88f835a46562,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 135358.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0090,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 135602.png,.png,31984,98a7d18e7cb54ed7b0f47d0f119f22f5ac578c86bfb3a1c167f49b3850bc3ecd,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 135602.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0091,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 135937.png,.png,31628,d92fc790a1cbd1758777520731a84ff314eab8ff8ec8ef19f705fb45fe7ba394,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 135937.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0092,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 140037.png,.png,57726,249acbed33c1c1de4d259d96254b76b4317871147a56dff8f18ee90bd9f3c40e,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 140037.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0093,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 140114.png,.png,47909,ad4c67db5625d445662551f9e752affdc2509b9c46f927adc55f7f6ad2bdefb0,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 140114.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0094,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 143646.png,.png,8002,980f3308d2adf8da961ebfcb36af8439fec71bb841f8e584e61f0c43a734e64f,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 143646.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0095,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 144610.png,.png,46002,1a569739eaf9f5ce6b4160a1dbf4fc5cecd64e43abe75e654b2da09c1b73f623,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 144610.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0096,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 144626.png,.png,8117,72b2ebc6847ce9e7e1d74392a7657211c757f482c06156679927089d8f5a87bf,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 144626.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0097,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 144634.png,.png,55084,b0344707cfcdc7566fe3e5299a3f1d5020eb9ebc900085e806ba9d2ff94972c7,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 144634.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0098,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 144743.png,.png,30037,0f934a26bc3bca25fca6c3e11b3af993bd1750022358c8a529932b9b34f71547,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 144743.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0099,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 154838.png,.png,41962,769b20c7bfa1c378dad694584b960ff7d903adbcaf103cdbd463435663260c3b,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 154838.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0100,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 154930.png,.png,35095,b83f7282296e5b9ac7d1b807ab234a01bea267742a4da314fd2fb6f767c1a214,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 154930.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0101,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 154945.png,.png,44824,a2dbbb33732719dfc4be6f3054ddd5e0547315e2dae2356a9b4f6faab57d47c3,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 154945.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0102,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 155733.png,.png,84253,6db03c8bb47a5894bf3d52169832fc341e0a277f931d38cdc79779e55e349136,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 155733.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0103,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 155838.png,.png,82610,f41c108bb42182be8b0110d9453dcb90f09ceed26c6f827edc38d7f21b1c1f49,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 155838.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0104,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 160721.png,.png,31574,162014d2ecf231156a196a3e2530b5b1fa4e1c70da79b477cd600a4da98d3860,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 160721.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0105,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 160735.png,.png,44062,de34dcf7441dff446c07119c1ac3087ca22023f1fe3dd5dd3e4ad9743603d133,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 160735.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0106,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 161506.png,.png,131346,16e1d5a0d598e741ca85c4fda8ac29be2374c474478da02aeb181d3037985776,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 161506.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0107,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 161542.png,.png,92771,9eb9cbad80d6279598b068eff01188f7f711ed65d0bcc56a6d208625528d4929,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 161542.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0108,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 161635.png,.png,102234,32f6b70cef5331666d4229f6e11c825a07268b4902b4fce0eb0e2a0cb35f8076,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 161635.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0109,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 163927.png,.png,128563,07fab70274c64ccea94ab0c69fb208462904dd89a58637812cfd7e4512f8a5f9,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 163927.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0110,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 163950.png,.png,117837,703514a315883ac40dbcf4dd403f7d94ea133fd72b490fec242811c804e0ad0f,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 163950.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0111,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 164141.png,.png,44385,f622032dc284746b8c5512b04d988084b74079241147e133dccf3be9ccae6750,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 164141.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0112,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 164722.png,.png,44295,79fdc2b48c7590253c261b0d45c6c696c7c96af27990495ca6978444add783e8,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 164722.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0113,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 165210.png,.png,127728,fcc69956e0788fb7b7fde509415bab48a7c71e5baedacba43af5b5df31a9a080,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 165210.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0114,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 165421.png,.png,385865,7df720bb053d8bcb621e06dfd80b37bedb35a1443b95f391500af8aaff63c2b8,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 165421.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0115,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 165434.png,.png,287443,c90c586b9e3477238fe22b0dffd44f16dbce3febdaec81d7ea2fc38f95dfac08,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 165434.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0116,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 165555.png,.png,107820,988da8eef2fe33a82d2c5c37777c81f45da7db268225c1483c9a9027d431c546,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 165555.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0117,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 165721.png,.png,28220,69f02aca644aece19412804c129c7c5f2795e18e8f90c3b8819d35986a690d02,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 165721.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0118,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 165941.png,.png,71959,a0581457acce3dcea8da02aaf7d3d0d648dbbb5c09bd466e29130a54f38fba01,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 165941.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0119,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 170057.png,.png,98226,30e81ac5a928bc14aef4d86dc7fcf3c786367224ca1408b076da856748d4c845,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 170057.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0120,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 174542.png,.png,28706,017dd4525fb83c34f209c26d60ccf41e33a2d29cf42f8ff695e663ef1f3c77bf,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 174542.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0121,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 175623.png,.png,63001,a8868780d67ae87fbce0240733bd8207812cca3a6cd7819c390c173a5e945b90,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 175623.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0122,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 175651.png,.png,64153,8705bf22a6bebd1cdcf6c7f0d4b99a125d57c4787b676bb31739d4e25b2cd4c2,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 175651.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0123,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 175735.png,.png,12583,7c7a628264e08908fba8d12c28f2d771206c0dfb29586e805712c3ae6e855978,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 175735.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0124,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 175847.png,.png,82276,9c5c3e19717bfdbe319529e82af75cd65e699fe8b5d5b52715b492c47349ca33,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 175847.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0125,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 175859.png,.png,25233,9806fb8b17766816593756eabe9af7224188afed29be7ff4cc94c715d00414c3,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 175859.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0126,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 175908.png,.png,17944,ba8af9d26e58b7aa8b30206420c5b820be1dd9a8421c4ded88e23229dd493ea0,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 175908.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0127,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 175914.png,.png,21476,83f11926ef42126e38017b6ea06f334699b6ae1ee07c55576646eadbbf05ddbe,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 175914.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0128,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 175922.png,.png,12979,c2e7e0b694c0b7d5dd6b229e16c827750e8623460ba8d53276ec138ac4fa7026,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 175922.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0129,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 180339.png,.png,12521,63214242f059e5c69e6a0d7c73d47f3328fb4ee27081b58b1a5fde9b779d4abe,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 180339.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0130,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 191333.png,.png,33043,971dbd344a967bcf8d1b573e82b4b9ed12ddc949eac99d4c8636dab0102ef2ba,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 191333.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0131,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 191733.png,.png,12784,092ade140dc95d7d76289b5008f23ad8548107527954243d17e09227dabb8e88,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 191733.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0132,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 192021.png,.png,78227,3da3af6dd558f7b8e37c95151a948b3ad861d5c071161ad679ade67e00778ae6,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 192021.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0133,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 193003.png,.png,49744,ec6673f508f31c0f56ca727329bb28ef34776e4104b077f370ea3a754a88416a,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 193003.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0134,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 193556.png,.png,20194,d5475acf57d1f14f29b494cf2c7877376975ba8b2eb992d7a16dddc3a3536c70,1,학부 과제 및 프로젝트\고주파공학\사진\homework5\시뮬사진\스크린샷 2026-04-14 193556.png,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
