source_id,subject,relative_path,decision,public_action,reason
SRC-0144,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 202603.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0145,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 202614.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0146,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 202624.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0147,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 202654.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0148,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 202743.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0149,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 203837.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0150,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 203849.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0151,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 204129.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0152,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 204158.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0153,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 204445.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0154,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 204516.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0155,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 210036.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0156,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 210041.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0157,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 210856.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0158,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 210942.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0159,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 211030.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0160,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 211040.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0161,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 211051.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0162,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 211104.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0163,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 211129.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0164,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 211137.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0165,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 211334.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0166,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 211340.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0167,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 211722.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0168,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 211833.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0169,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 214226.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0170,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 214229.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0171,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 214542.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0172,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 214819.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0173,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 215624.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0174,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 215632.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0175,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 215702.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0176,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 215820.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0177,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 215829.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0178,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 215957.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0179,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 220300.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0180,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 220308.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0181,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 220321.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0182,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 221102.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0183,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 221116.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0184,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 221351.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0185,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 221401.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0186,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 221417.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0187,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 221424.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0188,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 221437.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0189,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 221449.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0190,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 221505.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0191,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 221512.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0192,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 221521.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0193,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 221542.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0194,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 221553.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0195,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 221627.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0196,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-04-14 221711.png,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Large sequential Cadence screenshot set; select only decision-relevant frames.
