asset_id,archive,nested_archive,original_path,original_filename,extension,byte_size,width,height,aspect_ratio,file_hash_sha256,perceptual_hash,project,course,source_type,evidence_status,contains_person,contains_personal_information,contains_student_id,contains_local_path,contains_third_party_material,text_readability,technical_relevance,evidence_strength,readability_score,resolution_score,privacy_safety,uniqueness,recruiter_value,selection_score,duplicate_group,preferred_source,publication_status,publication_reason,public_filename,github_readme,github_pages_ko,github_pages_en,notion_parent,notion_detail,caption_ko,caption_en,alt_ko,alt_en,source_page_or_sheet,public_locations
COU-671705ce8130,Coursework,,학부 과제 및 프로젝트/컨트롤로직설계/04. Introduction to VHDL.pdf::page-3::Image14.png,Image14.png,.png,1219,47,21,2.2381,671705ce8130f9c521cc5b3c7034d34ed0efa76772d74ccef33212b052a8c4b9,bcd2c52d96a3d20d,Controller Logic,Controller Logic,PDF Embedded Image,Embedded Source Visual,false,false,false,false,false,Unreadable/Unknown,5,3,1,2,5,5,3,24,EXACT-0291,COU-671705ce8130,Exact Duplicate,Byte-identical to preferred source COU-671705ce8130,,,,,,,Controller Logic의 Image14 — Embedded Source Visual,Image14 from Controller Logic — Embedded Source Visual,Controller Logic 과제의 Image14 기술 근거 화면,Technical evidence view named Image14 from the Controller Logic project,PDF page 3,
COU-671705ce8130,Coursework,,학부 과제 및 프로젝트/컨트롤로직설계/04. Introduction to VHDL.pdf::page-4::Image14.png,Image14.png,.png,1219,47,21,2.2381,671705ce8130f9c521cc5b3c7034d34ed0efa76772d74ccef33212b052a8c4b9,bcd2c52d96a3d20d,Controller Logic,Controller Logic,PDF Embedded Image,Embedded Source Visual,false,false,false,false,false,Unreadable/Unknown,5,3,1,2,5,5,3,24,EXACT-0291,COU-671705ce8130,Exact Duplicate,Byte-identical to preferred source COU-671705ce8130,,,,,,,Controller Logic의 Image14 — Embedded Source Visual,Image14 from Controller Logic — Embedded Source Visual,Controller Logic 과제의 Image14 기술 근거 화면,Technical evidence view named Image14 from the Controller Logic project,PDF page 4,
COU-671705ce8130,Coursework,,학부 과제 및 프로젝트/컨트롤로직설계/04. Introduction to VHDL.pdf::page-5::Image14.png,Image14.png,.png,1219,47,21,2.2381,671705ce8130f9c521cc5b3c7034d34ed0efa76772d74ccef33212b052a8c4b9,bcd2c52d96a3d20d,Controller Logic,Controller Logic,PDF Embedded Image,Embedded Source Visual,false,false,false,false,false,Unreadable/Unknown,5,3,1,2,5,5,3,24,EXACT-0291,COU-671705ce8130,Exact Duplicate,Byte-identical to preferred source COU-671705ce8130,,,,,,,Controller Logic의 Image14 — Embedded Source Visual,Image14 from Controller Logic — Embedded Source Visual,Controller Logic 과제의 Image14 기술 근거 화면,Technical evidence view named Image14 from the Controller Logic project,PDF page 5,
COU-671705ce8130,Coursework,,학부 과제 및 프로젝트/컨트롤로직설계/04. Introduction to VHDL.pdf::page-6::Image14.png,Image14.png,.png,1219,47,21,2.2381,671705ce8130f9c521cc5b3c7034d34ed0efa76772d74ccef33212b052a8c4b9,bcd2c52d96a3d20d,Controller Logic,Controller Logic,PDF Embedded Image,Embedded Source Visual,false,false,false,false,false,Unreadable/Unknown,5,3,1,2,5,5,3,24,EXACT-0291,COU-671705ce8130,Exact Duplicate,Byte-identical to preferred source COU-671705ce8130,,,,,,,Controller Logic의 Image14 — Embedded Source Visual,Image14 from Controller Logic — Embedded Source Visual,Controller Logic 과제의 Image14 기술 근거 화면,Technical evidence view named Image14 from the Controller Logic project,PDF page 6,
COU-f5e95a048116,Coursework,,학부 과제 및 프로젝트/컨트롤로직설계/04. Introduction to VHDL.pdf::page-6::Image51.jpg,Image51.jpg,.jpg,8908,286,291,0.9828,f5e95a048116bafaca82e6db843992c619db2633c0208d7d8c0f1c1714c956ed,bb8f910f42f0e1ac,Controller Logic,Controller Logic,PDF Embedded Image,Embedded Source Visual,false,false,false,false,false,Low,5,3,2,2,5,5,3,25,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,,,,,,Controller Logic의 Image51 — Embedded Source Visual,Image51 from Controller Logic — Embedded Source Visual,Controller Logic 과제의 Image51 기술 근거 화면,Technical evidence view named Image51 from the Controller Logic project,PDF page 6,
COU-09a6cb70676c,Coursework,,학부 과제 및 프로젝트/컨트롤로직설계/04. Introduction to VHDL.pdf::page-6::Image52.jpg,Image52.jpg,.jpg,7089,298,161,1.8509,09a6cb70676c9432313bee037e3519bbddbd566efdadb80acecee6790e6b0a27,bf04944dc886e9be,Controller Logic,Controller Logic,PDF Embedded Image,Embedded Source Visual,false,false,false,false,false,Unreadable/Unknown,5,3,1,2,5,5,3,24,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,,,,,,Controller Logic의 Image52 — Embedded Source Visual,Image52 from Controller Logic — Embedded Source Visual,Controller Logic 과제의 Image52 기술 근거 화면,Technical evidence view named Image52 from the Controller Logic project,PDF page 6,
COU-9866bf7bf508,Coursework,,학부 과제 및 프로젝트/컨트롤로직설계/04. Introduction to VHDL.pdf::page-6::Image53.jpg,Image53.jpg,.jpg,9919,280,283,0.9894,9866bf7bf5086d3f7ba8dae114cb66529b43adec045e2973b554e8db1c9efeca,bf01c9cfb00f061f,Controller Logic,Controller Logic,PDF Embedded Image,Embedded Source Visual,false,false,false,false,false,Low,5,3,2,2,5,5,3,25,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,,,,,,Controller Logic의 Image53 — Embedded Source Visual,Image53 from Controller Logic — Embedded Source Visual,Controller Logic 과제의 Image53 기술 근거 화면,Technical evidence view named Image53 from the Controller Logic project,PDF page 6,
COU-671705ce8130,Coursework,,학부 과제 및 프로젝트/컨트롤로직설계/04. Introduction to VHDL.pdf::page-7::Image14.png,Image14.png,.png,1219,47,21,2.2381,671705ce8130f9c521cc5b3c7034d34ed0efa76772d74ccef33212b052a8c4b9,bcd2c52d96a3d20d,Controller Logic,Controller Logic,PDF Embedded Image,Embedded Source Visual,false,false,false,false,false,Unreadable/Unknown,5,3,1,2,5,5,3,24,EXACT-0291,COU-671705ce8130,Exact Duplicate,Byte-identical to preferred source COU-671705ce8130,,,,,,,Controller Logic의 Image14 — Embedded Source Visual,Image14 from Controller Logic — Embedded Source Visual,Controller Logic 과제의 Image14 기술 근거 화면,Technical evidence view named Image14 from the Controller Logic project,PDF page 7,
COU-671705ce8130,Coursework,,학부 과제 및 프로젝트/컨트롤로직설계/04. Introduction to VHDL.pdf::page-8::Image14.png,Image14.png,.png,1219,47,21,2.2381,671705ce8130f9c521cc5b3c7034d34ed0efa76772d74ccef33212b052a8c4b9,bcd2c52d96a3d20d,Controller Logic,Controller Logic,PDF Embedded Image,Embedded Source Visual,false,false,false,false,false,Unreadable/Unknown,5,3,1,2,5,5,3,24,EXACT-0291,COU-671705ce8130,Exact Duplicate,Byte-identical to preferred source COU-671705ce8130,,,,,,,Controller Logic의 Image14 — Embedded Source Visual,Image14 from Controller Logic — Embedded Source Visual,Controller Logic 과제의 Image14 기술 근거 화면,Technical evidence view named Image14 from the Controller Logic project,PDF page 8,
COU-671705ce8130,Coursework,,학부 과제 및 프로젝트/컨트롤로직설계/04. Introduction to VHDL.pdf::page-9::Image14.png,Image14.png,.png,1219,47,21,2.2381,671705ce8130f9c521cc5b3c7034d34ed0efa76772d74ccef33212b052a8c4b9,bcd2c52d96a3d20d,Controller Logic,Controller Logic,PDF Embedded Image,Embedded Source Visual,false,false,false,false,false,Unreadable/Unknown,5,3,1,2,5,5,3,24,EXACT-0291,COU-671705ce8130,Exact Duplicate,Byte-identical to preferred source COU-671705ce8130,,,,,,,Controller Logic의 Image14 — Embedded Source Visual,Image14 from Controller Logic — Embedded Source Visual,Controller Logic 과제의 Image14 기술 근거 화면,Technical evidence view named Image14 from the Controller Logic project,PDF page 9,
COU-9540bc798f82,Coursework,,학부 과제 및 프로젝트/컨트롤로직설계/04. Introduction to VHDL.pdf::page-9::Image67.jpg,Image67.jpg,.jpg,3192,170,113,1.5044,9540bc798f8253dd79035d9c7709e030a70052f1cebc85407a56b8a3a49b3e4a,aaafd5542abf3440,Controller Logic,Controller Logic,PDF Embedded Image,Embedded Source Visual,false,false,false,false,false,Unreadable/Unknown,5,3,1,2,5,5,3,24,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,,,,,,Controller Logic의 Image67 — Embedded Source Visual,Image67 from Controller Logic — Embedded Source Visual,Controller Logic 과제의 Image67 기술 근거 화면,Technical evidence view named Image67 from the Controller Logic project,PDF page 9,
COU-7f20d716c0f8,Coursework,,학부 과제 및 프로젝트/컨트롤로직설계/04. Introduction to VHDL.pdf::page-9::Image68.jp2,Image68.jp2,.jp2,11066,173,35,4.9429,7f20d716c0f8be4866bdb412754e69f8eaf17028e2e742da84cf88edfe69ca7b,fef4f0fef000c920,Controller Logic,Controller Logic,PDF Embedded Image,Embedded Source Visual,false,false,false,false,false,Unreadable/Unknown,5,3,1,2,5,5,3,24,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,,,,,,Controller Logic의 Image68 — Embedded Source Visual,Image68 from Controller Logic — Embedded Source Visual,Controller Logic 과제의 Image68 기술 근거 화면,Technical evidence view named Image68 from the Controller Logic project,PDF page 9,
COU-671705ce8130,Coursework,,학부 과제 및 프로젝트/컨트롤로직설계/06. VHDL Modeling.pdf::page-10::Image14.png,Image14.png,.png,1219,47,21,2.2381,671705ce8130f9c521cc5b3c7034d34ed0efa76772d74ccef33212b052a8c4b9,bcd2c52d96a3d20d,Controller Logic,Controller Logic,PDF Embedded Image,Embedded Source Visual,false,false,false,false,false,Unreadable/Unknown,5,3,1,2,5,5,3,24,EXACT-0291,COU-671705ce8130,Exact Duplicate,Byte-identical to preferred source COU-671705ce8130,,,,,,,Controller Logic의 Image14 — Embedded Source Visual,Image14 from Controller Logic — Embedded Source Visual,Controller Logic 과제의 Image14 기술 근거 화면,Technical evidence view named Image14 from the Controller Logic project,PDF page 10,
COU-85dc10ede929,Coursework,,학부 과제 및 프로젝트/컨트롤로직설계/06. VHDL Modeling.pdf::page-10::Image85.png,Image85.png,.png,1761,409,116,3.5259,85dc10ede9294ddbba065f76cb9277dfbea3adeede4705b57a71e830ec10cd33,be999160e13e4ba6,Controller Logic,Controller Logic,PDF Embedded Image,Embedded Source Visual,false,false,false,false,false,Unreadable/Unknown,5,3,1,2,5,5,3,24,EXACT-0295,COU-85dc10ede929,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,,,,,,Controller Logic의 Image85 — Embedded Source Visual,Image85 from Controller Logic — Embedded Source Visual,Controller Logic 과제의 Image85 기술 근거 화면,Technical evidence view named Image85 from the Controller Logic project,PDF page 10,
COU-9fa8fd0f5b3d,Coursework,,학부 과제 및 프로젝트/컨트롤로직설계/06. VHDL Modeling.pdf::page-10::Image86.jpg,Image86.jpg,.jpg,9345,514,133,3.8647,9fa8fd0f5b3d34051a5cb676ac6801f93484dd46c5369a2ce9c85d736cbc71aa,f8f878ef4d070303,Controller Logic,Controller Logic,PDF Embedded Image,Embedded Source Visual,false,false,false,false,false,Unreadable/Unknown,5,3,1,2,5,5,3,24,EXACT-0296,COU-9fa8fd0f5b3d,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,,,,,,Controller Logic의 Image86 — Embedded Source Visual,Image86 from Controller Logic — Embedded Source Visual,Controller Logic 과제의 Image86 기술 근거 화면,Technical evidence view named Image86 from the Controller Logic project,PDF page 10,
COU-671705ce8130,Coursework,,학부 과제 및 프로젝트/컨트롤로직설계/06. VHDL Modeling.pdf::page-11::Image14.png,Image14.png,.png,1219,47,21,2.2381,671705ce8130f9c521cc5b3c7034d34ed0efa76772d74ccef33212b052a8c4b9,bcd2c52d96a3d20d,Controller Logic,Controller Logic,PDF Embedded Image,Embedded Source Visual,false,false,false,false,false,Unreadable/Unknown,5,3,1,2,5,5,3,24,EXACT-0291,COU-671705ce8130,Exact Duplicate,Byte-identical to preferred source COU-671705ce8130,,,,,,,Controller Logic의 Image14 — Embedded Source Visual,Image14 from Controller Logic — Embedded Source Visual,Controller Logic 과제의 Image14 기술 근거 화면,Technical evidence view named Image14 from the Controller Logic project,PDF page 11,
COU-16840c85e90c,Coursework,,학부 과제 및 프로젝트/컨트롤로직설계/06. VHDL Modeling.pdf::page-11::Image89.png,Image89.png,.png,3626,579,229,2.5284,16840c85e90cbd4ec624296f510c3e43f4f11c6eb51991c5e894e86e83590f54,b31e8ee1c1e1c5a5,Controller Logic,Controller Logic,PDF Embedded Image,Embedded Source Visual,false,false,false,false,false,Low,5,3,2,2,5,5,3,25,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,,,,,,Controller Logic의 Image89 — Embedded Source Visual,Image89 from Controller Logic — Embedded Source Visual,Controller Logic 과제의 Image89 기술 근거 화면,Technical evidence view named Image89 from the Controller Logic project,PDF page 11,
COU-c81f69ec1b95,Coursework,,학부 과제 및 프로젝트/컨트롤로직설계/06. VHDL Modeling.pdf::page-11::Image90.png,Image90.png,.png,2518,160,75,2.1333,c81f69ec1b959d1cf8d92b11d65f9fd1f4670f7eb118564a38dde1b570b51483,879778521e706b5a,Controller Logic,Controller Logic,PDF Embedded Image,Embedded Source Visual,false,false,false,false,false,Unreadable/Unknown,5,3,1,2,5,5,3,24,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,,,,,,Controller Logic의 Image90 — Embedded Source Visual,Image90 from Controller Logic — Embedded Source Visual,Controller Logic 과제의 Image90 기술 근거 화면,Technical evidence view named Image90 from the Controller Logic project,PDF page 11,
COU-4f674e354072,Coursework,,학부 과제 및 프로젝트/컨트롤로직설계/06. VHDL Modeling.pdf::page-11::Image92.png,Image92.png,.png,1923,85,68,1.25,4f674e354072b7bc82ca2bddcfdab031c377f329960fda684cf338311c3748a2,c1b6364b3e3cc193,Controller Logic,Controller Logic,PDF Embedded Image,Embedded Source Visual,false,false,false,false,false,Unreadable/Unknown,5,3,1,2,5,5,3,24,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,,,,,,Controller Logic의 Image92 — Embedded Source Visual,Image92 from Controller Logic — Embedded Source Visual,Controller Logic 과제의 Image92 기술 근거 화면,Technical evidence view named Image92 from the Controller Logic project,PDF page 11,
COU-47ffda0e31ef,Coursework,,학부 과제 및 프로젝트/컨트롤로직설계/06. VHDL Modeling.pdf::page-11::Image96.png,Image96.png,.png,12844,845,111,7.6126,47ffda0e31ef9e0c046e17cfe559a2fd32b8e11bf7b458c91c1e26c801f1ca64,fcfc7c070703838b,Controller Logic,Controller Logic,PDF Embedded Image,Embedded Source Visual,false,false,false,false,false,Unreadable/Unknown,5,3,1,2,5,5,3,24,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,,,,,,Controller Logic의 Image96 — Embedded Source Visual,Image96 from Controller Logic — Embedded Source Visual,Controller Logic 과제의 Image96 기술 근거 화면,Technical evidence view named Image96 from the Controller Logic project,PDF page 11,
COU-1ab08ad62572,Coursework,,학부 과제 및 프로젝트/컨트롤로직설계/06. VHDL Modeling.pdf::page-12::Image100.jpg,Image100.jpg,.jpg,7130,381,131,2.9084,1ab08ad62572f7749265f19d5925de2d2bb8b59b1856adb9e1a8ac66a8b9c508,e6e7e6d30b18142d,Controller Logic,Controller Logic,PDF Embedded Image,Embedded Source Visual,false,false,false,false,false,Unreadable/Unknown,5,3,1,2,5,5,3,24,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,,,,,,Controller Logic의 Image100 — Embedded Source Visual,Image100 from Controller Logic — Embedded Source Visual,Controller Logic 과제의 Image100 기술 근거 화면,Technical evidence view named Image100 from the Controller Logic project,PDF page 12,
COU-2b32932eee82,Coursework,,학부 과제 및 프로젝트/컨트롤로직설계/06. VHDL Modeling.pdf::page-12::Image101.png,Image101.png,.png,6124,427,159,2.6855,2b32932eee82096128756c94356faa781d717a2e84581cf8c889fe3082fb6cdc,916673b914ce66a3,Controller Logic,Controller Logic,PDF Embedded Image,Embedded Source Visual,false,false,false,false,false,Unreadable/Unknown,5,3,1,2,5,5,3,24,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,,,,,,Controller Logic의 Image101 — Embedded Source Visual,Image101 from Controller Logic — Embedded Source Visual,Controller Logic 과제의 Image101 기술 근거 화면,Technical evidence view named Image101 from the Controller Logic project,PDF page 12,
COU-d33713c7cfac,Coursework,,학부 과제 및 프로젝트/컨트롤로직설계/06. VHDL Modeling.pdf::page-12::Image103.png,Image103.png,.png,2693,179,77,2.3247,d33713c7cfac5e326cbf4f2eb0c25171164ae92447ab8e6a445d4aec70dad3d9,c1943e6a3f1fd094,Controller Logic,Controller Logic,PDF Embedded Image,Embedded Source Visual,false,false,false,false,false,Unreadable/Unknown,5,3,1,2,5,5,3,24,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,,,,,,Controller Logic의 Image103 — Embedded Source Visual,Image103 from Controller Logic — Embedded Source Visual,Controller Logic 과제의 Image103 기술 근거 화면,Technical evidence view named Image103 from the Controller Logic project,PDF page 12,
COU-671705ce8130,Coursework,,학부 과제 및 프로젝트/컨트롤로직설계/06. VHDL Modeling.pdf::page-12::Image14.png,Image14.png,.png,1219,47,21,2.2381,671705ce8130f9c521cc5b3c7034d34ed0efa76772d74ccef33212b052a8c4b9,bcd2c52d96a3d20d,Controller Logic,Controller Logic,PDF Embedded Image,Embedded Source Visual,false,false,false,false,false,Unreadable/Unknown,5,3,1,2,5,5,3,24,EXACT-0291,COU-671705ce8130,Exact Duplicate,Byte-identical to preferred source COU-671705ce8130,,,,,,,Controller Logic의 Image14 — Embedded Source Visual,Image14 from Controller Logic — Embedded Source Visual,Controller Logic 과제의 Image14 기술 근거 화면,Technical evidence view named Image14 from the Controller Logic project,PDF page 12,
