asset_id,project,original_path,width,height,selection_score,duplicate_group,preferred_source,publication_status,publication_reason,public_filename,public_locations
COU-671705ce8130,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/06. VHDL Modeling.pdf::page-9::Image14.png,47,21,24,EXACT-0291,COU-671705ce8130,Exact Duplicate,Byte-identical to preferred source COU-671705ce8130,,
COU-687b8ea5dd54,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/06. VHDL Modeling.pdf::page-9::Image79.png,298,83,24,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-531eeec66507,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/06. VHDL Modeling.pdf::page-9::Image80.png,413,134,24,NEAR-0064,COU-531eeec66507,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-48456300849e,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/07. 4-bit Full Adder.pdf::page-1::Image7.jpg,66,46,24,EXACT-0292,COU-48456300849e,Exact Duplicate,Byte-identical to preferred source COU-48456300849e,,
COU-671705ce8130,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/07. 4-bit Full Adder.pdf::page-2::Image14.png,47,21,24,EXACT-0291,COU-671705ce8130,Exact Duplicate,Byte-identical to preferred source COU-671705ce8130,,
COU-a1202a7cb55a,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/07. 4-bit Full Adder.pdf::page-2::Image29.jpg,958,227,25,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-671705ce8130,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/07. 4-bit Full Adder.pdf::page-3::Image14.png,47,21,24,EXACT-0291,COU-671705ce8130,Exact Duplicate,Byte-identical to preferred source COU-671705ce8130,,
COU-5176080905bb,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/07. 4-bit Full Adder.pdf::page-3::Image32.jpg,1057,414,27,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-671705ce8130,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/07. 4-bit Full Adder.pdf::page-4::Image14.png,47,21,24,EXACT-0291,COU-671705ce8130,Exact Duplicate,Byte-identical to preferred source COU-671705ce8130,,
COU-3128723e6297,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/07. 4-bit Full Adder.pdf::page-4::Image35.jp2,406,297,25,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-671705ce8130,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/07. 4-bit Full Adder.pdf::page-5::Image14.png,47,21,24,EXACT-0291,COU-671705ce8130,Exact Duplicate,Byte-identical to preferred source COU-671705ce8130,,
COU-d95be5282048,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/07. 4-bit Full Adder.pdf::page-5::Image41.png,526,433,26,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-671705ce8130,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/07. 4-bit Full Adder.pdf::page-6::Image14.png,47,21,24,EXACT-0291,COU-671705ce8130,Exact Duplicate,Byte-identical to preferred source COU-671705ce8130,,
COU-63035d1f3113,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/07. 4-bit Full Adder.pdf::page-6::Image47.png,814,183,25,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-671705ce8130,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/07. 4-bit Full Adder.pdf::page-7::Image14.png,47,21,24,EXACT-0291,COU-671705ce8130,Exact Duplicate,Byte-identical to preferred source COU-671705ce8130,,
COU-8b38b28b645e,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/07. 4-bit Full Adder.pdf::page-7::Image50.png,516,474,26,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-8d5f08e997f1,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/07. 4-bit Full Adder.pdf::page-7::Image51.png,23,23,24,EXACT-0299,COU-8d5f08e997f1,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-671705ce8130,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/07. 4-bit Full Adder.pdf::page-8::Image14.png,47,21,24,EXACT-0291,COU-671705ce8130,Exact Duplicate,Byte-identical to preferred source COU-671705ce8130,,
COU-8d5f08e997f1,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/07. 4-bit Full Adder.pdf::page-8::Image51.png,23,23,24,EXACT-0299,COU-8d5f08e997f1,Exact Duplicate,Byte-identical to preferred source COU-8d5f08e997f1,,
COU-ee553b34d6ef,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/07. 4-bit Full Adder.pdf::page-8::Image54.png,520,440,26,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-8afe2519518c,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/07. 4-bit Full Adder.pdf::page-8::Image55.png,393,104,24,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-01be66cb7304,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/08. DEC and MUX.pdf::page-10::Image14.jpg,84,41,24,EXACT-0300,COU-01be66cb7304,Exact Duplicate,Byte-identical to preferred source COU-01be66cb7304,,
COU-01be66cb7304,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/08. DEC and MUX.pdf::page-11::Image14.jpg,84,41,24,EXACT-0300,COU-01be66cb7304,Exact Duplicate,Byte-identical to preferred source COU-01be66cb7304,,
COU-06f07d42d35c,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/08. DEC and MUX.pdf::page-11::Image56.png,998,348,25,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-fa2bcf184528,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/08. DEC and MUX.pdf::page-1::Image7.jpg,121,91,24,NEAR-0065,COU-ae25a8d3ddbd,Near Duplicate,Visually similar to higher-resolution/preferred source COU-ae25a8d3ddbd,,
COU-01be66cb7304,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/08. DEC and MUX.pdf::page-2::Image14.jpg,84,41,24,EXACT-0300,COU-01be66cb7304,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-0d09a75d66bc,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/08. DEC and MUX.pdf::page-2::Image29.png,616,486,26,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-01be66cb7304,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/08. DEC and MUX.pdf::page-3::Image14.jpg,84,41,24,EXACT-0300,COU-01be66cb7304,Exact Duplicate,Byte-identical to preferred source COU-01be66cb7304,,
COU-a29acc92f988,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/08. DEC and MUX.pdf::page-3::Image32.png,687,328,25,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-01be66cb7304,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/08. DEC and MUX.pdf::page-4::Image14.jpg,84,41,24,EXACT-0300,COU-01be66cb7304,Exact Duplicate,Byte-identical to preferred source COU-01be66cb7304,,
COU-01be66cb7304,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/08. DEC and MUX.pdf::page-5::Image14.jpg,84,41,24,EXACT-0300,COU-01be66cb7304,Exact Duplicate,Byte-identical to preferred source COU-01be66cb7304,,
COU-5f0324fada35,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/08. DEC and MUX.pdf::page-5::Image37.png,796,385,26,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-01be66cb7304,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/08. DEC and MUX.pdf::page-6::Image14.jpg,84,41,24,EXACT-0300,COU-01be66cb7304,Exact Duplicate,Byte-identical to preferred source COU-01be66cb7304,,
COU-01be66cb7304,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/08. DEC and MUX.pdf::page-7::Image14.jpg,84,41,24,EXACT-0300,COU-01be66cb7304,Exact Duplicate,Byte-identical to preferred source COU-01be66cb7304,,
COU-ee8dd57194aa,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/08. DEC and MUX.pdf::page-7::Image46.png,992,355,26,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-01be66cb7304,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/08. DEC and MUX.pdf::page-8::Image14.jpg,84,41,24,EXACT-0300,COU-01be66cb7304,Exact Duplicate,Byte-identical to preferred source COU-01be66cb7304,,
COU-01be66cb7304,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/08. DEC and MUX.pdf::page-9::Image14.jpg,84,41,24,EXACT-0300,COU-01be66cb7304,Exact Duplicate,Byte-identical to preferred source COU-01be66cb7304,,
COU-200c7f12eeb2,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/08. DEC and MUX.pdf::page-9::Image51.png,715,478,26,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-ae25a8d3ddbd,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/09 Finite State MachineFSM_241121_133442.pdf::page-1::Image7.jpg,193,134,24,NEAR-0065,COU-ae25a8d3ddbd,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-55b52b9016ef,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/09 Finite State MachineFSM_241121_133442.pdf::page-2::Image14.png,134,60,24,EXACT-0301,COU-55b52b9016ef,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-55b52b9016ef,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/09 Finite State MachineFSM_241121_133442.pdf::page-3::Image14.png,134,60,24,EXACT-0301,COU-55b52b9016ef,Exact Duplicate,Byte-identical to preferred source COU-55b52b9016ef,,
COU-55b52b9016ef,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/09 Finite State MachineFSM_241121_133442.pdf::page-4::Image14.png,134,60,24,EXACT-0301,COU-55b52b9016ef,Exact Duplicate,Byte-identical to preferred source COU-55b52b9016ef,,
COU-4eb482f48e90,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/09 Finite State MachineFSM_241121_133442.pdf::page-4::Image44.png,374,248,25,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-0dff26a822aa,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/09 Finite State MachineFSM_241121_133442.pdf::page-4::Image46.png,412,238,25,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-dc9395170c2b,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/09 Finite State MachineFSM_241121_133442.pdf::page-4::Image50.png,644,342,25,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-55b52b9016ef,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/09 Finite State MachineFSM_241121_133442.pdf::page-5::Image14.png,134,60,24,EXACT-0301,COU-55b52b9016ef,Exact Duplicate,Byte-identical to preferred source COU-55b52b9016ef,,
COU-55b52b9016ef,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/09 Finite State MachineFSM_241121_133442.pdf::page-6::Image14.png,134,60,24,EXACT-0301,COU-55b52b9016ef,Exact Duplicate,Byte-identical to preferred source COU-55b52b9016ef,,
COU-83cd2dba3ba2,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/09 Finite State MachineFSM_241121_133442.pdf::page-6::Image61.png,672,190,25,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-55b52b9016ef,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/09 Finite State MachineFSM_241121_133442.pdf::page-7::Image14.png,134,60,24,EXACT-0301,COU-55b52b9016ef,Exact Duplicate,Byte-identical to preferred source COU-55b52b9016ef,,
COU-84bb400380f3,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/09 Finite State MachineFSM_241121_133442.pdf::page-7::Image64.png,1378,340,26,NEAR-0066,COU-84bb400380f3,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-94072b83323b,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/09 Finite State MachineFSM_241121_133442.pdf::page-7::Image65.png,1381,333,26,NEAR-0066,COU-84bb400380f3,Near Duplicate,Visually similar to higher-resolution/preferred source COU-84bb400380f3,,
COU-55b52b9016ef,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/09 Finite State MachineFSM_241121_133442.pdf::page-8::Image14.png,134,60,24,EXACT-0301,COU-55b52b9016ef,Exact Duplicate,Byte-identical to preferred source COU-55b52b9016ef,,
COU-86b0ae48545f,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/09 Finite State MachineFSM_241121_133442.pdf::page-8::Image68.png,22,21,24,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-8670479839c3,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/09 Finite State MachineFSM_241121_133442.pdf::page-8::Image69.png,1450,393,27,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-c6d2eeccd04a,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/10. Universal Shift Register.pdf::page-1::Image7.jpg,92,64,24,EXACT-0290,COU-c6d2eeccd04a,Exact Duplicate,Byte-identical to preferred source COU-c6d2eeccd04a,,
COU-5f98c183b854,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/10. Universal Shift Register.pdf::page-2::Image14.jpg,64,29,24,EXACT-0302,COU-5f98c183b854,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-5f98c183b854,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/10. Universal Shift Register.pdf::page-3::Image14.jpg,64,29,24,EXACT-0302,COU-5f98c183b854,Exact Duplicate,Byte-identical to preferred source COU-5f98c183b854,,
COU-b3f57761f256,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/10. Universal Shift Register.pdf::page-3::Image24.jpg,548,308,25,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-5f98c183b854,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/10. Universal Shift Register.pdf::page-4::Image14.jpg,64,29,24,EXACT-0302,COU-5f98c183b854,Exact Duplicate,Byte-identical to preferred source COU-5f98c183b854,,
COU-bf8c39a0627d,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/10. Universal Shift Register.pdf::page-4::Image27.jpg,579,405,26,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-5f98c183b854,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/10. Universal Shift Register.pdf::page-5::Image14.jpg,64,29,24,EXACT-0302,COU-5f98c183b854,Exact Duplicate,Byte-identical to preferred source COU-5f98c183b854,,
COU-5f98c183b854,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/10. Universal Shift Register.pdf::page-6::Image14.jpg,64,29,24,EXACT-0302,COU-5f98c183b854,Exact Duplicate,Byte-identical to preferred source COU-5f98c183b854,,
COU-5f98c183b854,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/10. Universal Shift Register.pdf::page-7::Image14.jpg,64,29,24,EXACT-0302,COU-5f98c183b854,Exact Duplicate,Byte-identical to preferred source COU-5f98c183b854,,
COU-3e145a4b015f,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/10. Universal Shift Register.pdf::page-7::Image36.png,1075,174,24,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-5f98c183b854,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/10. Universal Shift Register.pdf::page-8::Image14.jpg,64,29,24,EXACT-0302,COU-5f98c183b854,Exact Duplicate,Byte-identical to preferred source COU-5f98c183b854,,
COU-e695d33719f3,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/4 bit Universal Shift Register/스크린샷 2026-07-29 110723.png,1159,410,29,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-90bb79c0ec4a,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/4 bit Universal Shift Register/스크린샷 2026-07-29 110726.png,733,412,28,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-cb84cbaaad73,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/4 bit Universal Shift Register/스크린샷 2026-07-29 110732.png,1064,794,30,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-cc9865eb7fea,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/4 bit Universal Shift Register/스크린샷 2026-07-29 110744.png,1084,844,30,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-151dccfd0336,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/4 bit Universal Shift Register/스크린샷 2026-07-29 110750.png,1214,785,30,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-455288b051f9,Controller Logic,학부 과제 및 프로젝트/컨트롤로직설계/4 bit Universal Shift Register/스크린샷 2026-07-29 110758.png,1234,709,30,,,Published,Near-identical public derivative already in use,,electrical-engineering-coursework-portfolio:docs/gallery/controller-logic/universal-shift-register-waveform.png
